year,meeting_number,speaker,party,sentence
2019,126,Nils Sjøberg (RV),RV,"Det er jo et ret stort antal, der mangler – der mangler temmelig mange boliger."
2019,126,Nils Sjøberg (RV),RV,Den fg. formand
2019,38,Marie Krarup (DF),DF,Tak for talen.
2019,38,Marie Krarup (DF),DF,"Jeg synes, det var rigtig fornuftigt, at ordføreren sagde, at det ikke er en menneskeret at få dansk statsborgerskab."
2019,38,Marie Krarup (DF),DF,"Det er jeg fuldstændig enig i, og jeg synes, det er meget, meget vigtigt at understrege, at det aldrig kan være en rettighed at opnå dansk statsborgerskab."
2019,38,Marie Krarup (DF),DF,"Jeg synes, det er fornuftigt, at man siger, at børn, der fødes i ISkontrollerede områder af jihadister, og hvem det nu er, ikke automatisk skal få dansk statsborgerskab – det er fint – men hvorfor kommer det ikke til at omfatte alle børn?"
2019,38,Marie Krarup (DF),DF,"Hvorfor er det, at man siger, at dem, der dog ellers ville blive statsløse, alligevel skal have dansk statsborgerskab?"
2019,38,Marie Krarup (DF),DF,Tredje næstformand
2024,47,Gunvor Wibroe (S),S,Tak for talen.
2024,47,Gunvor Wibroe (S),S,Det var blot en kommentar til ordføreren for Alternativet.
2024,47,Gunvor Wibroe (S),S,"Fra Socialdemokratiets side, og jeg er sikker på også fra Venstres side, tror vi ikke, at konfliktniveauet er højere end os regnbuefamilier."
2024,47,Gunvor Wibroe (S),S,"Vi tror, at det er helt præcis det samme som i alle andre typer familier."
2024,47,Gunvor Wibroe (S),S,"Det, vi ved, er, at konfliktniveauet er højt ved skilsmisser med to parter, og så kan man jo bare tænke sig til en skilsmisse med fire parter, der skal nå at komme til enighed."
2024,47,Gunvor Wibroe (S),S,Det lyder lidt som opskriften på en stor konflikt.
2024,47,Gunvor Wibroe (S),S,Den fg. formand
2000,22,John Vinther (KF),KF,"Jeg skal ikke forlænge debatten, blot henvise til den begrundelse, som fru Birthe Rønn Hornbech netop har givet."
2000,22,John Vinther (KF),KF,"Og så skal jeg meddele på vegne af Det Konservative Folkeparti, at vi selvfølgelig stemmer for vores eget forslag til vedtagelse."
2000,22,John Vinther (KF),KF,"Vi stemmer imod hr. Frank Dahlgaards forslag til vedtagelse, og vi vil undlade at stemme for det af fru Pia Kjærsgaard fremsatte forslag til vedtagelse."
2000,22,John Vinther (KF),KF,(Kort bemærkning).
2001,74,Søren Krarup (DF),DF,"Fru Sophie Hæstorp Andersen nævnede som noget af det, hun beklagede, at Flygtningenævnet ikke længere rummer Dansk Flygtningehjælp."
2001,74,Søren Krarup (DF),DF,"Må jeg sige, at vi er nogle, vi, der i 20 år har deltaget i denne debat, der hilser det med glæde, for noget af det, der har været det virkelig forargelige, er et privat pressionsarbejde, Dansk Flygtningehjælp."
2001,74,Søren Krarup (DF),DF,"Som bekendt var det Dansk Flygtningehjælps daværende formand, Hans GammeltoftHansen, der var manden bag den udlændingelov i 1983 og årsagen til hele katastrofen."
2001,74,Søren Krarup (DF),DF,"Det har altid forekommet os uhyrligt, at et privat foretagende sidder i en officiel administrativ stilling og har været placeret i Flygtningenævnet og været med til at afgøre, om sagerne blev afgjort på den ene eller den anden måde."
2001,74,Søren Krarup (DF),DF,"Vi hilser med glæde, at Dansk Flygtningehjælp ikke længere sidder i Flygtningenævnet."
2001,74,Søren Krarup (DF),DF,"Jeg ville, hvis det ikke lyste rødt, også have benyttet lejligheden til at sige et par ord om disse foregangslande, Belgien og andre, som skulle være retningsvisere for os, hvor jeg måske ville pege på, at forholdet er det modsatte: Danmark er et foregangsland for alle de europæiske lande, der nu kommer efter os."
2001,74,Søren Krarup (DF),DF,(Kort bemærkning).
2001,74,Elsebeth Gerner Nielsen (RV),RV,Miljøministeren er en glad mand og et meget sympatisk menneske.
2001,74,Elsebeth Gerner Nielsen (RV),RV,"Jeg har aldrig hørt miljøministeren fortælle andet end om, hvor glad han er, og hvor gode møder han har med amter, kommuner, mennesker og ja, folket i det hele taget."
2001,74,Elsebeth Gerner Nielsen (RV),RV,"Folk er glade, når de møder ministeren."
2001,74,Elsebeth Gerner Nielsen (RV),RV,"Jeg tror bare, det er vigtigt som minister at være opmærksom på, at det interessante ikke altid er, hvad der sker for øjnene af en, når man er minister, men det, der sker bag ryggen."
2001,74,Elsebeth Gerner Nielsen (RV),RV,"Heldigvis er ministeren jo en glad mand, selv om jeg måske nok som minister ville have været en lille smule bekymret over at gennemføre en lovgivning, som har en irreversibel konsekvens for det åbne land, og som er inde og røre ved selve grundloven for forvaltningen af det åbne land, det danske landskab, fremtidige generationers landskab, med så snævert et ideologisk flertal, som man gør her."
2001,74,Elsebeth Gerner Nielsen (RV),RV,"Så må jeg også sige til ministeren: Det er jo ikke korrekt, at Landboforeningerne og Dansk Familielandbrug er tilfredse med denne her lov."
2001,74,Elsebeth Gerner Nielsen (RV),RV,"Der bliver skrevet i høringssvaret: For så vidt angår lovforslagets bestemmelser om især aftægts- og medhjælperboliger, har Landboforeningerne og Dansk Familielandbrug udtrykt en vis bekymring for erhvervets udviklingsmuligheder."
2001,74,Elsebeth Gerner Nielsen (RV),RV,En spredning af boligbebyggelsen i det åbne land kan give anledning til konflikter mellem hensynet til beboerne og landbrugsproduktionen.
2001,74,Elsebeth Gerner Nielsen (RV),RV,"Landbrugets organisationer anfører derfor, at det bør tilstræbes, at boliger i landzoner primært opføres i forbindelse med landsbyer."
2001,74,Elsebeth Gerner Nielsen (RV),RV,"De har endvidere opfordret til, at den senere frastykning af aftægts- og medhjælperboliger kun i helt særlige tilfælde kan tillades."
2001,74,Elsebeth Gerner Nielsen (RV),RV,Jeg er fuldstændig enig med Landboforeningerne og Dansk Familielandbrug.
2001,74,Elsebeth Gerner Nielsen (RV),RV,"Jeg forstår ikke, at miljøministeren ikke også er enig med dem."
2001,74,Elsebeth Gerner Nielsen (RV),RV,(Kort bemærkning).
2016,31,Henrik Brodersen (DF),DF,"Det, der står i den her rapport, er jo ikke ligefrem hyggelæsning, og det viser jo med al tydelighed det, som man jo godt ved, nemlig at Grønland er særlig udsat."
2016,31,Henrik Brodersen (DF),DF,"Alene det, at der er 15 ud af 52 kommunefogeder, som ikke er der, altså stillinger, der ikke er besat, gør jo, at der ikke er nogen – hvad skal man sige – myndighed i de bygder, det går ud over."
2016,31,Henrik Brodersen (DF),DF,"Og det må jo alt andet lige være utrygt for dem, der bor der."
2016,31,Henrik Brodersen (DF),DF,Den fg. formand
2022,44,Rosa Eriksen (M),M,"Jo, det er fuldstændig korrekt."
2022,44,Rosa Eriksen (M),M,"Som ordføreren siger,"
2022,44,Rosa Eriksen (M),M,"tror jeg også, at vi taler om øremærket barsel."
2022,44,Rosa Eriksen (M),M,"Nogle taler om det som en straf og indgriben i frihed, men det, jeg synes man skal huske med barsel, er, at det altså også er en udvikling; det er en uddannelse at være på barsel, det er en uddannelse at få børn, og det giver nogle helt særlige kompetencer, også når man skal tilbage til arbejdsmarkedet, både for kvinderne og for mændene."
2022,44,Rosa Eriksen (M),M,Den mulighed har vi jo givet mændene endnu mere.
2022,44,Rosa Eriksen (M),M,"Desuden viser det også, at efter vi har fået øremærket barsel til mænd, tager mænd faktisk også mere barsel, så der er ikke nogen, der er blevet tvunget til noget."
2022,44,Rosa Eriksen (M),M,Fjerde næstformand
2022,69,Morten Dahlin (V),V,"Jeg ved ikke, hvad det her og den her henviser til, når spørgeren siger det."
2022,69,Morten Dahlin (V),V,"Men jeg vil da gerne sige, at vi har en ambition om et endnu stærkere dansk fødevareerhverv."
2022,69,Morten Dahlin (V),V,"Jeg er stolt af, og jeg mener, det har en selvstændig værdi, at man kan gå ned i danske supermarkeder og købe danske produkter."
2022,69,Morten Dahlin (V),V,"Jeg synes også, det er dejligt, at udlandet kan købe danske fødevareprodukter."
2022,69,Morten Dahlin (V),V,"Én ting er, at vi viser verden, at vi kan gå foran med et godt eksempel i forhold til produktion, i forhold til miljø, i forhold til klima, men vi skaffer også en masse penge til den danske statskasse."
2022,69,Morten Dahlin (V),V,"Derfor vil jeg gerne sige til spørgeren, at jeg mener, at vi skal sikre, at vi i fremtiden har et stærkere fødevareerhverv og ikke et svagere."
2022,69,Morten Dahlin (V),V,Første næstformand
2019,10,(Karen Ellemann),V,Der kan nu stemmes om udvalgets indstilling.
2019,10,(Karen Ellemann),V,Afstemningen afsluttes.
2019,10,(Karen Ellemann),V,"For stemte 110 (S, V, DF, RV, SF, EL, KF, ALT, NB og LA), imod stemte 0, hverken for eller imod stemte 0."
2019,10,(Karen Ellemann),V,Henrik Bloch Andersen er herefter valgt til midlertidig ombudsmand for Folketinget.
2019,10,(Karen Ellemann),V,Det næste punkt på dagsordenen er: 6)
2019,10,(Karen Ellemann),V,"2. behandling af lovforslag nr. L 19: Forslag til lov om ændring af lov om social pension, lov om højeste, mellemste, forhøjet almindelig og almindelig førtidspension m.v. og lov om en skattefri seniorpræmie."
2019,10,(Karen Ellemann),V,(Forhøjelse af fradragsbeløb for folkepension og førtidspension og forøgelse af skattefri seniorpræmie).
2019,10,(Karen Ellemann),V,Af beskæftigelsesministeren (Peter Hummelgaard Thomsen).
2019,10,(Karen Ellemann),V,(Fremsættelse.2019.
2019,10,(Karen Ellemann),V,1. behandling.2019.
2019,10,(Karen Ellemann),V,Betænkning.2019).
2019,10,(Karen Ellemann),V,Forhandling Første næstformand
2021,87,Susan Kronborg (RV),RV,Mange tak for spørgsmålet.
2021,87,Susan Kronborg (RV),RV,"Man kan jo se, at Justitsministeriet har anført, at omkostningerne beløber sig til ca. 3.900 kr., og den beregning må jo så også tage højde for den vurdering, at der også på det tidspunkt, hvor Justitsministeriet beregnede det, i 2014, var genansøgninger."
2021,87,Susan Kronborg (RV),RV,"Så jeg tror simpelt hen ikke, at regnestykket hænger sammen."
2021,87,Susan Kronborg (RV),RV,Det er i hvert fald mit bud på det.
2021,87,Susan Kronborg (RV),RV,"Jeg tror simpelt hen ikke, at det er inden for skiven af, hvad der er muligt."
2021,87,Susan Kronborg (RV),RV,"Når det så er sagt, kan man jo så også gøre sig overvejelser om, i hvilke situationer der bliver genansøgt."
2021,87,Susan Kronborg (RV),RV,"Der er f.eks. det med tilbagevirkende kraft, som nævnt, og der kan også være alle mulige andre forskellige årsager."
2021,87,Susan Kronborg (RV),RV,"Man kan også søge for at få et afslag, fordi man mener, at man har en god grund til at få en dispensation."
2021,87,Susan Kronborg (RV),RV,Fjerde næstformand
2019,115,Ulla Tørnæs (V),V,"Hvorfor mener ministeren at åbningen af den dansktyske og dansknorske grænse skal være afhængig af, hvad der sker i Sverige, der som bekendt har valgt en anden strategi over for coronavirus end Danmark, Tyskland og Norge?"
2019,115,Ulla Tørnæs (V),V,Den fg. formand
2022,70,Kirsten Normann Andersen (SF),SF,Tak for det.
2022,70,Kirsten Normann Andersen (SF),SF,"Jeg er sådan set enig i, at man altid kommer til at prioritere, og en prioritering er jo netop også at prioritere forebyggelse for at undgå, at vi får brug for det der sundhedsvæsen – det vil vi i øvrigt alle sammen helst."
2022,70,Kirsten Normann Andersen (SF),SF,"Jeg er også rigtig glad for, at ordføreren lægger vægt på, at der også skal ses på forebyggelse i forhold til børn og unge."
2022,70,Kirsten Normann Andersen (SF),SF,"Jeg hæfter mig også ved, at ordføreren siger, at det vil regeringen se på i den kommende tid."
2022,70,Kirsten Normann Andersen (SF),SF,"Brede aftaler har skabt holdbare løsninger igennem tiderne i forhold til nogle af de ting, som er sat i gang undervejs, og vi har også lært, at et forlig kan opsiges, hvis det er sådan, at der ikke er flertal for det efter et valg."
2022,70,Kirsten Normann Andersen (SF),SF,"Derfor har jeg bare lyst til at spørge Socialdemokratiet, om smalle forlig er de holdbare løsninger, som regionerne kan støtte sig til."
2022,70,Kirsten Normann Andersen (SF),SF,"Mener ordføreren, at det er holdbart med så smalle forlig, at de i virkeligheden kan opsiges efter et valg, eller skulle man i højere grad satse på de brede forlig, som vi har været vant til at læne os op ad, og som der traditionelt har været i al den tid, jeg har været sundhedsordfører?"
2022,70,Kirsten Normann Andersen (SF),SF,Anden næstformand
2002,90,Bjarne Laustsen (S),S,"Jamen det er da et fromt ønske, ministeren har, at oppositionen holder lidt igen med spørgsmålene."
2002,90,Bjarne Laustsen (S),S,"Men nu er vi jo generelt meget optaget af at skaffe arbejde til folk, og derfor er vi meget kede af den negative beskæftigelsesudvikling, vi har i Danmark."
2002,90,Bjarne Laustsen (S),S,"For det første taber vi mange arbejdspladser, og for det andet kan vi se, at der er en stigning i ledigheden, og det rammer så også den her gruppe."
2002,90,Bjarne Laustsen (S),S,"Det er den gruppe, som et meget, meget stort bredt flertal i Folketinget har arbejdet målrettet fori stedet for, at de skulle parkeres i pensionssystemetskulle have den her tredje mulighed, det var at komme til at arbejde på nogle særlige vilkår i et fleksjob."
2002,90,Bjarne Laustsen (S),S,"Derfor vil jeg spørge ministeren, om man har nogen indikationer af, at de fleksjobbere, de folk, der har været syge og så bliver visiteret til et fleksjob, er for dårlige?"
2002,90,Bjarne Laustsen (S),S,"Er det derfor, virksomhederne ikke tager imod dem, og skulle de hellere have haft en førtidspension i stedet for?"
2002,90,Bjarne Laustsen (S),S,Har man nogen eksakt viden om det forhold?
2007,17,Karsten Lauritzen (V),V,"Hvis jeg skal svare på hr. Kamal Qureshis spørgsmål, må jeg sige, at det er fuldstændig rigtigt, at vi i Venstre mener, at når Danmark går forrestvi hører til i top fem blandt dem i verden, der giver mest i udviklingsbistand, og man har så endda skrevet ind i regeringsgrundlaget, at vi vil gå endnu videreså skal Danmark også gå forrest for at få andre lande til at give mere."
2007,17,Karsten Lauritzen (V),V,"Og hvor meget videre det så skal være, er afhængig af de kommende finanslovforhandlinger, de kommende års finanslovforhandlinger."
2007,17,Karsten Lauritzen (V),V,"Vedrørende hr. Kamal Qureshis spørgsmål, om det er mig og de ungdomspolitiske organisationer, der har opfundet satsen på 1 pct., må jeg desværre skuffe hr."
2019,133,(Karen Ellemann),V,Tak til ordføreren.
2019,133,(Karen Ellemann),V,Der er ønske om en kort bemærkning til hr. Sikandar Siddique.
2019,133,(Karen Ellemann),V,Værsgo.
2021,57,(Rasmus Helveg Petersen),RV,Mange tak til ministeren.
2021,57,(Rasmus Helveg Petersen),RV,Der er ikke nogen korte bemærkninger.
2021,57,(Rasmus Helveg Petersen),RV,"Da der ikke er flere, der har bedt om ordet, er forhandlingen sluttet."
2021,57,(Rasmus Helveg Petersen),RV,"Jeg foreslår, at lovforslaget henvises til Miljø- og Fødevareudvalget, og hvis ingen gør indsigelse, betragter jeg dette som vedtaget."
2021,57,(Rasmus Helveg Petersen),RV,Det er vedtaget.
2021,57,(Rasmus Helveg Petersen),RV,Det næste punkt på dagsordenen er: 2)
2021,57,(Rasmus Helveg Petersen),RV,1. behandling af beslutningsforslag nr. B 54: Forslag til folketingsbeslutning om at tred-dokumentere Danmarks unikke bygnings- og anlægsarv.
2021,57,(Rasmus Helveg Petersen),RV,Af Morten Messerschmidt (DF) m.fl. (Fremsættelse.2021).
2021,57,(Rasmus Helveg Petersen),RV,Forhandling Fjerde næstformand
2007,8,Per Kaalund (S),S,Også i forbindelse med politik er det utrolig vigtigt med tætte og gode kontakter.
2007,8,Per Kaalund (S),S,"Nu er vi jo i deni denne sammenhæng heldigesituation her i landet, at vi har en konservativ forbrugerminister, og vi har en minister for nordiske anliggender, der også er konservativ - og jeg understreger »i denne sammenhæng heldige«."
2007,8,Per Kaalund (S),S,"Det vil sige, at ordføreren også har meget, meget, : tætte forbindelser og kontakter hele vejen op igennem."
2007,8,Per Kaalund (S),S,"Derfor vil jeg spørge: Den metode, man nu har anvendt for forbrugermidler, går på, at hvis man har et projekt, kan man søge en formandspulje."
2007,8,Per Kaalund (S),S,"Det kræver så, at der er 25 pet."
2007,8,Per Kaalund (S),S,"medfinansiering af projekterne, og det kræver, at tre af de fem nordiske lande er enige om, at det skal ske."
2007,8,Per Kaalund (S),S,"Det vil sige, at man rent faktisk lægger yderligere forhindringer ind for at nå frem til denne pulje og nå frem til de i sig selv begrænsede midler."
2007,8,Per Kaalund (S),S,"Mener den konservative ordfører, at det er en rimelig mekanisme til at fremme forbrugerpolitikken i de nordiske lande?"
2004,25,Indenrigs Og Sundhedsministeren (Lars Løkke Rasmussen),V,"Jeg vil gerne starte med at kvittere for den begejstring, som ordførerne har udvist over for regeringens lovforslag, som jo rummer de to elementer, nemlig at rulle et hospicetilbud ud forankret i selvejende institutioner i hele Danmark og skabe en egentlig behandlingsgaranti for alkoholmisbrug."
2004,25,Indenrigs Og Sundhedsministeren (Lars Løkke Rasmussen),V,"Det er i sagens natut en begejstring, som jeg som sundhedsminister deler."
2004,25,Indenrigs Og Sundhedsministeren (Lars Løkke Rasmussen),V,"Derfor er jeg også glad for, at selv om man må sige, at den parlamentariske platform for et af 2068 (L 111) forslagene, nemlig hospiceforslaget, er Dansk Folkeparti, Kristendemokraterne og regeringen, ser det ud til, at lovbehandlingen her i Folketingssalen kan samle et enigt Folketing omkring det."
2004,25,Indenrigs Og Sundhedsministeren (Lars Løkke Rasmussen),V,Det synes jeg er meget positivt.
2004,25,Indenrigs Og Sundhedsministeren (Lars Løkke Rasmussen),V,"Det er nemlig nødvendigt, at vi nu får sat lidt mere tempo, idet der jo længe har været en ambition hos regeringenhvilket vi har delt med flere partier i Folketinget, jo ikke mindst Dansk Folkeparti og Kristendemokraterneom, at vi får sat lidt mere turbo på at få udlevet den vision."
2004,25,Indenrigs Og Sundhedsministeren (Lars Løkke Rasmussen),V,"Vi har jo prioriteret hospiceområdet ad flere omgange både i de økonomiaftaler, regeringen har indgået med Amtsrådsforeningen over tid, og også i finanslovaftaler, som regeringen har indgået med Dansk Folkeparti de seneste år, hvor puljen er blevet øget."
2004,25,Indenrigs Og Sundhedsministeren (Lars Løkke Rasmussen),V,"Jeg er selvfølgelig også glad for at kunne konstatere, at det har haft sin effekt."
2004,25,Indenrigs Og Sundhedsministeren (Lars Løkke Rasmussen),V,"Antallet af hospicepladser, når vi tager dem med ind, som er planlagt, og som får tilskuddet fra den pulje, der er afsat i indeværende år, vil være fordoblet fra 57 til 113 pladser, men det kunne bestemt godt være gået hurtigere, og som fru Tove Videbæk jo meget rigtigt har peget på, så har det været en reel problemstilling, at amterne har været tilbageholdende med at levere deres del af det."
2004,25,Indenrigs Og Sundhedsministeren (Lars Løkke Rasmussen),V,"Vi havde støttekroner til mursten og til drift, men forudsætningen har været, at nogen påtog sig den driftsoverenskomst, der gjorde, at man også havde sikkerhed for, at der var økonomi i det selvejende hospice på sigt."
2004,25,Indenrigs Og Sundhedsministeren (Lars Løkke Rasmussen),V,"Der har der været en langsommelighed, og det er sådan set den, vi gør noget effektivt ved ved at skabe en forpligtelse til, at alle amter møder selvejende hospicer under stiftelse med et åbent ansigt og en parathed til at indgå driftsoverenskomst i hvert fald om minimum 12 pladser."
2004,25,Indenrigs Og Sundhedsministeren (Lars Løkke Rasmussen),V,"Det er positivt, det vil udvide hospicetilbuddene."
2004,25,Indenrigs Og Sundhedsministeren (Lars Løkke Rasmussen),V,"Som sagt er det min forventning med de penge, der er sat af i indeværende år, at vi får nyt hospice i Frederiksborg Amt, i Ribe Amt og i Sønderjylland, og jeg er bekendt med, at der i pipelinen ligger yderligere initiativer i Ringkøbing, i Djursland og i Vestsjælland, som umiddelbart må komme op at stå oven på lovforslaget her."
2004,25,Indenrigs Og Sundhedsministeren (Lars Løkke Rasmussen),V,Det er meget positivt.
2004,25,Indenrigs Og Sundhedsministeren (Lars Løkke Rasmussen),V,Tak for opbakningen til den del af lovforslaget.
2004,25,Indenrigs Og Sundhedsministeren (Lars Løkke Rasmussen),V,"Også tak til opbakningen til den anden del af lovforslaget, som jo ikke er nogen overraskende opbakning, al den stund vi her udmønter et satspuljeforlig, som dækker hele Folketinget minus Enhedslisten, som jeg forstår på fru Lene Garsdal dog også ser med sympati på det, vi gør her, nemlig laver en behandlingsgaranti, der sikrer, at ingen alkoholmisbruger, der ønsker at komme i behandling, afvises."
2004,25,Indenrigs Og Sundhedsministeren (Lars Løkke Rasmussen),V,Det er jo entydigt positivt.
2004,25,Indenrigs Og Sundhedsministeren (Lars Løkke Rasmussen),V,"Når det er sagt, vil jeg da gerne sige til hr. Poul Qvist Jørgensen, at jeg også er optaget af, at vi har en vinkel på kvalitet."
2004,25,Indenrigs Og Sundhedsministeren (Lars Løkke Rasmussen),V,"Det, vi gør her, er det kvantitative."
2004,25,Indenrigs Og Sundhedsministeren (Lars Løkke Rasmussen),V,"Vi sikrer, at ingen, der har et erkendt alkoholmisbrug og ønsker at gøre noget ved det, nægtes adgang til et tilbud."
2004,25,Indenrigs Og Sundhedsministeren (Lars Løkke Rasmussen),V,"Det er positivt, men vi skal ved siden af det selvfølgelig også sørge for løbende at have en debat om kvalitet."
2004,25,Indenrigs Og Sundhedsministeren (Lars Løkke Rasmussen),V,"Hvad er det for tilbud, vi ruller ud?"
2004,25,Indenrigs Og Sundhedsministeren (Lars Løkke Rasmussen),V,Hvilke tilbud har mest effekt?
2004,25,Indenrigs Og Sundhedsministeren (Lars Løkke Rasmussen),V,"Jeg har også taget nogle initiativer i den retning, bl.a. ved nu at sikre, at vi fremadrettet får en bedre registrering af, hvad der sker på alkoholbehandlingsområdet."
2004,25,Indenrigs Og Sundhedsministeren (Lars Løkke Rasmussen),V,"Det er, kan man sige, den første forudsætning for, at vi kan få en diskussion om kvalitet, der hviler på andet og noget mere sikkert end bare fornemmelser af, hvad der virker."
2004,25,Indenrigs Og Sundhedsministeren (Lars Løkke Rasmussen),V,"Så jeg er enig med hr. Poul Qvist Jørgensen i, at der ligger en udfordring der."
2004,25,Indenrigs Og Sundhedsministeren (Lars Løkke Rasmussen),V,"Så skal jeg lige sige til hr. Naser Khader, at med den forpligtelse, vi skaber for hvert enkelt amt, lægger vi en forpligtelse ud, som er rimelig i forhold til alle amter."
2004,25,Indenrigs Og Sundhedsministeren (Lars Løkke Rasmussen),V,"Med det pres, der er på det palliative område, er det en rimelig målsætning at have, at der skal være et hospicetilbud i hvert enkelt amt af minimum 12 pladsers omfang."
2004,25,Indenrigs Og Sundhedsministeren (Lars Løkke Rasmussen),V,"Det er det, vi gør her, og den kompensation, der så finder sted, finder sted via de almindelige DUTprincipper, som jeg ikke skal stå og underholde detaljeret om her, men hvor sandheden jo er den, at vi, for så vidt angår nogle af de allerede etablerede hospicer, har skabt økonomi hos amterne til at have frit valg til dem, så det er en problemstilling, der nu koncentrerer sig om de nye hospicepladser."
2004,25,Indenrigs Og Sundhedsministeren (Lars Løkke Rasmussen),V,"Det kan hurtigt blive ret teknisk, og det vil jeg meget gerne vende tilbage til i udvalgsbehandlingen, hvis der skulle være yderligere spørgsmål i den forbindelse."
2004,25,Indenrigs Og Sundhedsministeren (Lars Løkke Rasmussen),V,"Her vil jeg ligesom ordførerkredsen glæde mig over, at vi tager to væsentlige sundhedspolitiske skridt dels ved at skabe hospicetilbud, som sikrer, at alle får en mulighed for et værdigt tilbud i den sidste fase af livet, så man reelt kan leve livet, til man dør, dels ved at sikre, at folk, der kommer i et alvorligt alkoholmisbrug, får en fremstrakt hånd, som er der til tiden, hvis man selv er indstillet på at komme ud af sit misbrug."
2004,25,Indenrigs Og Sundhedsministeren (Lars Løkke Rasmussen),V,(Kort bemærkning).
2007,65,(Ulla Tørnæs),V,"Jeg kan forstå, at hr. Frank Aaen ikke deltog i førstebehandlingen af de to beslutningsforslag, hvor regeringens tilkendegivelser og holdninger til de to beslutningsforslag klart kom til udtryk, både fra mig som minister og fra de to regeringspartier, Venstre og Det Konservative Folkeparti."
2007,65,(Ulla Tørnæs),V,Der er sådan set ikke noget nyt at tilføje.
2007,65,(Ulla Tørnæs),V,"Jeg synes faktisk, at hr. Lars Barfoed gav en glimrende gennemgang og et glimrende resumé af, hvad der var min besvarelse ved førstebehandlingen, og jeg har ikke fundet anledning til at gå op og gentage det, som hr. Lars Barfoed sagde."
2007,65,(Ulla Tørnæs),V,"Dog vil jeg gerne svare hr. Jeppe Kofod, der konkret spurgte til, om den evaluering, som er iværksat, vil inddrage andre landes måder at gennemføre oplysningsindsatsen på."
2007,65,(Ulla Tørnæs),V,"Selvfølgelig vil vi indhente oplysninger fra andre lande og se på, om der er noget, vi kan lade os inspirere af, og det arbejde er i fuld gang."
2007,65,(Ulla Tørnæs),V,"Der kommer, som det også blev nævnt under førstebehandlingen, en midtvejsstatus til august, og så kommer den endelige rapport til oktober."
2007,65,(Ulla Tørnæs),V,"Når den foreligger, mener jeg, at vi har et konsolideret grundlag, hvorfra vi kan tage en beslutning om, hvordan den fremtidige oplysningsindsats skal tilrettelægges."
2022,20,Jette Gottlieb (EL),EL,"Ja, og det er jo det, der er en lille smule skræmmende."
2022,20,Jette Gottlieb (EL),EL,"Nu talte jeg om, at forudsætningen for beslutningen i 2014 var nogle tal, som blev vejet op mod de andre løsninger, og der var tallet på det tidspunkt 4,3 mia. kr., selv om der også var tillæg og andre ting, hvis man regner det op i 2021priser, som gør, at man nu er klar over, at det er væsentlig dyrere, end det var, dengang man lavede den afvejning."
2022,20,Jette Gottlieb (EL),EL,"På den baggrund ser jeg gode argumenter for en fornyet vvmredegørelse, navnlig hvis vi indtænker de nye regnemetoder, som vi lige har snakket om i forbindelse med det forrige spørgsmål."
2022,20,Jette Gottlieb (EL),EL,"Der vil jeg jo sige, at det siden er blevet gjort helt klart, at linjeføringen dels går gennem gamle asbestdeponier – det var ikke en forudsætning dengang – dels kommer til at berøre flere drikkevandsboringer, der er forudsætningen for Aalborgs drikkevandsforsyning."
2022,20,Jette Gottlieb (EL),EL,"Sådan nogle oplysninger er kommet til, efter at beslutningen mellem de tre linjeføringer er truffet, og det giver for mig at se et godt argument for en ny vvmredegørelse."
2022,20,Jette Gottlieb (EL),EL,Fjerde næstformand
2024,53,Formanden (Søren Gade),V,Tak for det.
2024,53,Formanden (Søren Gade),V,Det afslutter spørgsmålet.
2024,53,Formanden (Søren Gade),V,Vi siger tak til erhvervsministeren og tak til fru Pernille Vermund fra Liberal Alliance.
2024,53,Formanden (Søren Gade),V,"Jeg byder nu velkommen til miljøministeren og til fru Leila Stockmarr fra Enhedslisten, som stiller spørgsmålet."
2024,53,Formanden (Søren Gade),V,Spm.
2024,53,Formanden (Søren Gade),V,nr. S 596 7)
2024,53,Formanden (Søren Gade),V,Til miljøministeren af:
2013,93,Finn Sørensen (EL),EL,"Jeg er da fuldstændig på det rene med, at det er Venstres holdning."
2013,93,Finn Sørensen (EL),EL,"Men som jeg også har prøvet at oplyse Venstre om, er virkelighedens verden den, at der ikke er mulighed for at pålægge regeringen at gennemføre den administration af loven, som Venstre går ind for."
2013,93,Finn Sørensen (EL),EL,"Nu er der så en anden mulighed, hvor skatteministeren klart har sagt, at hvis Enhedslistens forslag bliver vedtaget, så vil han respektere det og føre det ud i livet."
2013,93,Finn Sørensen (EL),EL,"Og det betyder jo, at der så vil blive administreret i overensstemmelse med en meget vigtig forudsætning, der er i den lov, og som jeg troede at Venstre og Konservative var enige i, nemlig at en forudsætning for at få udbetalt børnecheck og børnetilskud er, at barnet opholder sig her i landet."
2013,93,Finn Sørensen (EL),EL,"Men det vil man så alligevel ikke gennemføre, når det kommer til stykket."
2013,93,Finn Sørensen (EL),EL,Anden næstformand
2019,135,(Trine Torp),SF,Der er ikke stillet ændringsforslag.
2019,135,(Trine Torp),SF,Ønsker nogen at udtale sig?
2019,135,(Trine Torp),SF,"Da det ikke er tilfældet, går vi til afstemning."
2019,135,(Trine Torp),SF,Afstemning Fjerde næstformand
2014,69,Jacob Jensen (V),V,Tak for det.
2014,69,Jacob Jensen (V),V,"Spørgsmålet lyder: Hvorfor mener ministeren, at øgede offentlige udgifter er mere ansvarligt at gennemføre end at investere i at skabe flere private job?"
